32,134,44,12,8,6,6,6,6,6
236,70,60,8,8,6,6,6,6,6
158,46,12,24,18,8,6,6,6,6
12,10,18,12,6,6,8,6,6,6
44,12,14,12,14,6,8,6,6,6
12,32,18,12,6,6,8,6,6,6
42,24,118,36,6,6,6,6,6,8
30,6,40,80,6,6,6,6,6,8
18,12,52,24,6,6,6,6,6,6
10,10,14,8,6,6,6,6,6,6
76,104,10,28,10,6,6,6,6,6
12,24,20,38,8,6,6,6,6,6
26,42,36,6,34,6,6,6,6,6
14,8,22,14,16,6,6,6,6,6
16,6,40,10,10,8,6,10,6,6
12,6,16,8,6,6,6,6,8,6
60,12,8,8,6,6,6,6,6,6
12,8,6,10,6,14,6,6,6,6
14,22,22,32,14,8,6,6,6,8
50,24,8,22,8,10,6,6,6,6
16,6,38,6,8,6,6,6,6,6
22,8,52,10,16,6,6,6,6,6
32,98,6,18,24,6,6,6,6,8
72,72,14,10,6,6,6,6,6,6
22,8,52,12,10,6,6,6,6,6
142,30,36,10,8,6,6,6,6,6
68,136,50,6,6,6,6,6,6,6
38,12,100,8,8,12,6,8,6,6
98,12,22,30,6,6,6,8,6,6
66,44,22,6,6,6,6,6,6,6
100,32,12,8,10,16,8,6,6,6
8,26,6,6,8,6,6,6,6,8
146,10,24,12,24,6,6,6,6,6
26,40,28,6,8,6,6,6,6,6
86,16,6,6,6,6,6,6,8,6
10,20,20,22,8,12,6,6,6,6
6,6,10,22,6,6,6,6,6,6
18,32,18,10,20,6,6,6,6,6
26,22,10,56,28,12,6,6,6,6
66,6,48,6,16,8,6,6,6,6
40,70,30,10,16,6,6,6,6,6
36,52,42,8,10,6,6,6,6,6
50,16,6,6,8,6,6,6,6,6
32,38,32,10,12,8,6,6,6,6
42,134,142,26,6,18,6,6,6,6
8,20,10,8,8,8,6,6,6,8
28,42,8,10,6,6,6,6,6,6
30,18,16,8,6,8,6,8,6,6
40,14,18,6,6,10,8,8,6,6
78,28,12,12,6,6,8,6,6,8
70,28,16,6,6,6,6,6,6,6
18,6,12,12,6,12,6,8,6,6
254,118,12,8,10,6,6,6,6,6
70,32,46,8,10,6,8,6,6,6
80,42,54,10,8,6,6,8,6,6
128,56,42,6,6,6,6,8,6,8
34,38,24,42,6,6,6,6,6,6
28,6,34,6,10,8,6,6,6,6
20,18,44,24,6,8,10,6,6,6
20,94,14,28,6,6,6,6,6,6
6,36,24,12,6,6,6,6,6,6
122,22,28,10,12,12,6,6,6,6
142,10,10,8,10,6,6,6,6,6
30,6,16,22,14,6,6,6,6,6
120,30,38,20,10,6,8,6,8,6
38,66,48,8,18,6,6,6,6,6
70,16,12,18,6,6,6,6,6,6
50,26,10,6,8,6,6,6,6,6
86,26,48,10,6,6,6,6,6,6
94,14,12,10,6,10,6,6,6,6
22,16,6,6,10,6,6,6,6,6
30,82,12,8,24,6,6,6,6,6
18,20,24,18,28,8,6,8,6,6
20,22,24,6,8,10,6,6,6,6
16,20,10,40,10,8,6,6,6,6
64,18,12,8,6,6,6,6,6,6
72,72,8,12,6,8,6,8,6,6
18,8,10,10,14,6,6,6,6,6
54,10,16,6,14,6,6,6,6,6
20,10,22,18,16,6,6,6,6,6
98,14,8,24,8,8,6,6,6,6
8,62,40,16,12,6,6,6,6,6
14,70,32,6,6,8,6,6,6,6
88,38,6,18,26,6,6,6,6,6
306,14,10,8,6,6,6,6,6,6
34,10,8,10,6,6,6,8,6,6
148,32,12,10,18,6,8,6,6,6
40,36,36,12,6,6,6,6,6,6
138,64,14,12,14,10,8,6,6,6
34,68,8,10,6,6,6,6,6,6
12,6,28,6,6,6,6,6,6,6
52,10,10,10,12,6,6,6,6,6
36,38,22,6,12,6,6,6,6,6
26,100,12,12,6,6,6,8,6,6
22,18,12,6,8,6,6,6,6,6
74,268,58,32,12,6,6,6,6,6
22,36,46,8,6,6,6,6,6,6
36,50,10,14,8,6,6,6,6,6
8,6,10,12,18,6,6,6,8,6
26,22,38,16,6,6,6,6,6,6
