23,27,15,49,57,59,53,9,9,9,9,9,9
465,109,395,143,47,53,35,9,9,9,9,9,9
293,193,11,33,47,139,53,9,37,9,9,9,9
25,51,419,53,95,49,51,53,13,9,9,9,9
43,77,273,91,21,31,13,47,11,9,9,9,9
327,39,31,105,21,17,77,11,9,9,9,9,9
639,39,261,73,19,63,41,37,9,9,9,9,9
25,131,181,41,311,87,33,15,17,9,9,9,9
117,399,209,17,53,17,59,13,9,9,9,9,9
899,123,15,67,59,11,69,35,9,9,9,9,9
127,321,409,13,13,35,9,51,11,9,9,9,9
339,215,133,169,59,123,43,11,9,9,9,9,9
317,263,309,13,211,29,71,33,41,9,9,9,9
145,195,145,95,53,133,47,19,9,9,9,9,9
421,573,59,379,49,263,73,139,15,9,9,9,9
325,809,333,19,23,29,43,11,9,9,9,9,9
577,97,161,81,41,45,19,9,11,9,9,9,9
75,331,229,39,219,25,19,9,15,9,9,9,9
25,21,17,71,45,171,9,35,9,9,9,9,9
275,133,41,31,11,75,9,11,9,9,9,9,9
25,51,185,229,19,363,25,9,9,9,9,9,9
181,15,131,179,79,77,11,15,11,9,9,9,9
1000,145,209,127,31,71,61,11,9,9,9,9,9
377,51,85,51,85,193,67,17,9,9,9,9,9
15,141,237,297,131,11,29,141,43,9,9,9,9
83,167,327,75,15,13,9,29,15,9,9,9,9
73,55,57,21,147,23,17,29,21,9,9,9,9
307,407,37,27,89,73,9,9,9,9,9,9,9
509,167,155,75,89,25,9,39,11,9,9,9,9
55,79,195,213,85,11,113,9,31,9,9,9,9
51,47,19,339,159,121,9,49,11,9,9,9,9
53,83,491,295,71,15,37,45,15,9,9,9,9
29,293,93,11,135,17,9,9,49,9,9,9,9
43,399,219,37,13,55,23,19,9,9,9,9,9
157,365,147,35,39,21,37,21,49,9,9,9,9
127,41,125,15,39,17,31,9,15,9,9,9,9
123,211,71,289,15,283,43,71,9,9,9,9,9
639,79,331,187,115,57,17,53,11,9,9,9,9
23,79,163,19,207,43,81,29,35,9,9,9,9
153,273,31,123,27,17,9,9,9,9,9,9,9
173,69,39,43,9,97,49,9,11,9,9,9,9
29,21,259,13,11,17,21,11,13,9,9,9,9
143,911,57,33,65,23,35,11,29,9,9,9,9
51,149,197,21,199,13,149,13,37,9,9,9,9
493,205,115,63,11,35,11,13,9,9,9,9,9
31,259,263,219,15,45,17,21,11,9,9,9,9
675,413,287,133,107,9,17,55,9,9,9,9,9
65,375,37,191,27,11,141,11,11,9,9,9,9
547,57,221,75,97,261,9,27,47,9,9,9,9
141,65,75,49,13,147,31,13,11,9,9,9,9
69,241,23,149,33,121,19,9,9,9,9,9,9
459,519,59,85,39,31,49,11,9,9,9,9,9
171,419,83,31,81,25,97,45,9,9,9,9,9
29,39,137,101,15,43,29,19,9,9,9,9,9
27,441,83,63,31,77,47,11,35,9,9,9,9
109,131,327,89,193,73,9,9,9,9,9,9,9
23,605,29,27,83,217,11,11,11,9,9,9,9
639,87,803,23,349,23,77,9,15,9,9,9,9
43,129,143,61,23,15,61,9,13,9,9,9,9
459,529,15,81,53,11,39,77,15,9,9,9,9
53,39,133,109,171,43,13,29,9,9,9,9,9
703,405,155,19,19,17,9,119,27,9,9,9,9
65,69,29,203,187,13,29,39,21,9,9,9,9
115,145,51,75,9,17,19,9,43,9,9,9,9
339,413,221,275,129,155,9,45,9,9,9,9,9
73,37,43,67,27,25,51,89,15,9,9,9,9
129,139,23,31,55,85,17,61,9,9,9,9,9
1000,89,123,23,75,71,65,9,11,9,9,9,9
135,277,163,133,21,59,57,15,17,9,9,9,9
49,35,95,119,135,93,9,31,11,9,9,9,9
57,265,103,13,45,99,87,15,11,9,9,9,9
501,89,311,237,95,153,33,15,9,9,9,9,9
83,331,19,107,89,13,17,11,13,9,9,9,9
39,75,809,73,13,9,39,11,9,9,9,9,9
45,471,57,47,295,131,17,9,9,9,9,9,9
35,287,215,55,13,9,37,49,11,9,9,9,9
75,415,13,35,23,313,9,23,9,9,9,9,9
15,27,25,23,227,9,167,17,9,9,9,9,9
215,469,55,139,35,57,17,13,9,9,9,9,9
17,77,35,19,13,15,15,23,9,9,9,9,9
181,29,201,121,13,153,13,27,9,9,9,9,9
41,119,47,75,39,39,49,77,15,9,9,9,9
89,77,79,149,97,29,11,31,9,9,9,9,9
177,341,123,21,121,47,13,23,9,9,9,9,9
417,489,31,249,75,99,25,25,33,9,9,9,9
431,23,61,341,75,171,57,11,17,9,9,9,9
233,151,63,135,123,203,41,19,9,9,9,9,9
249,181,643,15,27,9,13,27,9,9,9,9,9
283,59,103,53,121,127,19,21,9,9,9,9,9
43,15,95,55,173,33,53,11,27,9,9,9,9
1000,151,251,41,147,11,15,13,27,9,9,9,9
99,109,23,17,131,39,19,11,9,9,9,9,9
499,31,197,33,37,11,61,25,27,9,9,9,9
851,327,43,163,49,17,89,9,13,9,9,9,9
169,189,67,19,239,59,25,9,55,9,9,9,9
421,119,177,317,47,37,31,11,13,9,9,9,9
107,383,27,191,19,63,73,9,67,9,9,9,9
27,387,285,13,25,37,21,19,47,9,9,9,9
27,233,53,159,19,9,11,13,21,9,9,9,9
961,191,171,85,29,59,9,13,11,9,9,9,9
