29,181,251,11,129,27,17,9,9,9,9,9,9
673,81,39,217,121,31,95,25,13,9,9,9,9
157,209,75,9,115,37,9,15,11,9,9,9,9
617,177,451,109,19,73,87,29,13,9,9,9,9
97,85,505,273,11,63,29,9,11,9,9,9,9
391,213,17,89,157,161,15,43,15,9,9,9,9
65,33,11,85,9,27,25,11,11,9,9,9,9
27,253,393,11,21,13,9,9,13,9,9,9,9
211,13,213,65,27,37,55,9,11,9,9,9,9
575,381,123,31,19,227,17,35,17,9,9,9,9
127,63,181,11,193,33,13,35,9,9,9,9,9
363,77,147,25,147,131,13,15,9,9,9,9,9
23,39,55,75,33,11,41,9,9,9,9,9,9
127,13,349,127,17,91,19,17,13,9,9,9,9
59,33,51,97,33,41,13,19,11,9,11,9,9
177,41,21,147,63,97,17,27,9,11,9,9,9
29,69,79,111,17,9,45,9,9,9,9,9,9
151,29,59,121,33,25,37,9,9,9,9,9,9
47,513,305,175,77,17,11,15,11,9,9,9,9
203,153,239,19,79,69,63,13,9,9,9,9,9
407,179,127,91,207,13,21,19,17,9,9,9,9
125,133,17,53,109,29,23,29,9,9,9,9,9
89,23,29,15,13,31,41,17,13,9,9,9,9
49,123,19,43,83,9,51,23,9,9,9,9,9
29,31,31,295,203,11,17,19,9,9,9,9,9
213,29,15,49,13,103,9,15,9,9,9,9,9
13,95,11,261,13,113,71,9,17,9,9,9,9
261,31,89,139,13,57,67,23,15,9,9,9,9
1000,91,35,115,25,115,33,17,11,9,9,9,9
47,179,45,89,31,55,33,9,9,9,11,9,9
203,299,15,59,201,77,15,15,9,9,9,9,9
17,101,91,35,21,11,11,29,11,9,9,9,9
101,115,19,73,53,27,25,9,13,9,9,9,9
489,405,225,13,81,27,41,19,13,9,9,9,9
69,51,525,43,33,39,25,15,11,9,9,9,9
441,55,55,117,25,91,55,9,9,9,9,9,9
227,57,179,27,105,259,15,39,13,9,9,9,9
43,35,147,11,173,9,41,67,9,9,9,9,9
97,263,247,161,119,51,29,9,9,11,9,9,9
45,65,53,193,45,69,59,11,13,9,9,9,9
37,327,521,151,265,67,33,13,15,9,11,9,9
93,13,63,35,447,19,11,19,19,9,9,9,9
227,325,35,51,53,13,13,15,9,9,9,9,9
589,123,77,81,33,81,35,9,9,9,9,9,9
637,261,45,69,277,13,13,9,17,9,9,9,9
269,71,167,417,57,59,119,9,9,9,9,9,9
315,107,39,149,81,13,31,13,9,9,9,9,9
77,21,15,103,9,185,21,11,9,9,9,9,9
29,107,75,111,27,9,15,9,9,9,9,9,9
207,151,103,89,91,25,47,13,9,9,9,9,9
63,47,281,245,93,41,63,33,9,9,9,9,9
41,9,57,57,81,9,29,25,9,9,9,9,9
77,15,653,69,27,39,13,9,13,9,9,9,9
29,499,357,211,11,25,57,13,9,9,9,9,9
27,121,23,37,53,63,9,11,9,9,9,9,9
137,693,533,41,37,73,37,41,9,9,9,9,9
789,17,121,213,31,153,9,19,11,11,9,9,9
305,27,123,89,99,73,23,13,9,9,9,9,9
259,109,421,89,51,11,9,13,11,9,9,9,9
91,195,63,361,29,17,21,19,9,9,9,9,9
97,99,55,143,15,17,19,15,19,9,9,9,9
33,223,63,29,39,63,43,23,9,9,9,9,9
71,173,225,149,121,83,17,57,9,9,9,9,9
285,45,155,59,25,59,15,39,11,9,9,9,9
171,99,169,31,15,35,11,31,9,9,9,9,9
117,39,15,15,25,289,63,13,9,9,9,9,9
147,29,105,323,53,51,33,27,11,11,9,9,9
361,325,565,93,73,53,9,9,15,9,9,9,9
1000,71,153,67,53,19,13,11,11,9,9,9,9
105,113,19,15,23,107,29,27,9,9,9,9,9
113,279,391,19,31,9,29,19,9,9,9,9,9
405,127,51,77,35,19,15,25,9,9,9,9,9
247,123,345,71,145,27,47,9,9,9,9,9,9
59,357,41,43,141,13,53,29,11,9,9,9,9
109,139,39,31,19,53,47,15,13,9,9,9,9
93,21,99,123,23,9,57,17,9,9,11,9,9
205,27,11,55,25,43,23,11,9,9,9,9,9
245,793,45,355,31,13,25,33,9,9,9,9,9
69,277,95,163,17,35,11,25,9,9,9,9,9
45,165,155,259,175,19,175,13,9,9,9,9,9
669,259,323,625,9,13,11,13,9,11,9,9,9
901,269,245,223,29,81,43,9,11,9,9,9,9
99,169,133,27,177,197,67,9,9,9,9,9,9
15,345,267,335,23,33,25,9,11,9,9,9,9
207,103,9,15,13,103,19,17,9,9,9,9,9
671,631,107,33,85,25,11,9,9,9,9,9,9
35,135,143,11,175,57,9,9,23,9,9,9,9
43,45,45,123,139,55,41,21,15,9,9,9,9
221,119,19,281,27,13,91,23,9,9,9,9,9
61,519,35,353,41,11,19,25,17,9,9,9,9
83,171,227,269,11,41,35,23,11,9,9,9,9
147,135,17,77,41,9,9,61,11,9,9,9,9
137,23,471,123,203,59,31,27,9,9,9,9,9
279,49,433,37,21,41,13,21,9,9,9,9,9
37,41,103,13,11,17,11,39,11,9,9,9,9
53,175,189,43,83,27,63,13,9,9,9,9,9
147,23,201,25,101,41,23,27,13,9,9,9,9
21,199,61,273,201,55,15,19,9,9,9,9,9
353,147,789,347,31,13,51,33,9,9,9,9,9
131,243,17,131,53,93,33,31,21,11,9,9,9
