91.0,73.0,513.0,299.0,207.0,55.0,9.0,27.0
467.0,239.0,331.0,273.0,83.0,67.0,9.0,21.0
399.0,57.0,369.0,173.0,185.0,43.0,29.0,25.0
607.0,35.0,81.0,15.0,147.0,51.0,75.0,21.0
245.0,349.0,317.0,53.0,213.0,69.0,35.0,29.0
349.0,15.0,319.0,97.0,79.0,31.0,19.0,89.0
255.0,41.0,179.0,309.0,13.0,29.0,13.0,39.0
11.0,185.0,37.0,245.0,29.0,169.0,57.0,19.0
61.0,409.0,191.0,81.0,21.0,45.0,21.0,11.0
713.0,453.0,65.0,19.0,15.0,43.0,21.0,27.0
13.0,371.0,25.0,15.0,13.0,57.0,21.0,17.0
279.0,131.0,185.0,199.0,19.0,37.0,33.0,47.0
133.0,109.0,81.0,33.0,393.0,35.0,21.0,15.0
187.0,553.0,25.0,11.0,47.0,35.0,89.0,91.0
73.0,29.0,211.0,151.0,139.0,19.0,17.0,29.0
131.0,127.0,97.0,71.0,13.0,27.0,43.0,17.0
383.0,247.0,35.0,69.0,35.0,45.0,29.0,85.0
187.0,371.0,13.0,159.0,125.0,19.0,59.0,39.0
427.0,49.0,23.0,253.0,45.0,13.0,15.0,25.0
231.0,151.0,41.0,95.0,27.0,103.0,111.0,11.0
87.0,647.0,255.0,169.0,39.0,21.0,11.0,15.0
881.0,59.0,21.0,195.0,45.0,79.0,71.0,13.0
159.0,17.0,205.0,11.0,37.0,267.0,121.0,39.0
35.0,423.0,37.0,115.0,67.0,77.0,17.0,47.0
65.0,621.0,31.0,97.0,69.0,49.0,13.0,11.0
425.0,39.0,123.0,21.0,79.0,101.0,11.0,41.0
187.0,165.0,47.0,85.0,163.0,129.0,71.0,11.0
11.0,157.0,15.0,77.0,173.0,23.0,91.0,73.0
771.0,175.0,75.0,71.0,55.0,89.0,21.0,9.0
365.0,107.0,379.0,145.0,51.0,13.0,45.0,157.0
555.0,55.0,163.0,57.0,13.0,117.0,245.0,9.0
233.0,345.0,401.0,233.0,11.0,25.0,39.0,29.0
103.0,169.0,513.0,65.0,9.0,55.0,11.0,23.0
289.0,153.0,105.0,73.0,59.0,27.0,69.0,11.0
493.0,193.0,167.0,127.0,35.0,127.0,29.0,9.0
639.0,331.0,87.0,65.0,117.0,137.0,41.0,37.0
81.0,49.0,325.0,11.0,65.0,15.0,31.0,17.0
851.0,455.0,335.0,225.0,59.0,29.0,11.0,25.0
51.0,89.0,215.0,255.0,35.0,141.0,41.0,13.0
21.0,147.0,89.0,69.0,11.0,137.0,15.0,23.0
17.0,77.0,515.0,59.0,105.0,155.0,13.0,11.0
297.0,67.0,117.0,193.0,15.0,11.0,83.0,17.0
339.0,23.0,77.0,179.0,127.0,105.0,21.0,23.0
55.0,13.0,29.0,129.0,69.0,41.0,151.0,9.0
87.0,55.0,301.0,267.0,11.0,149.0,19.0,9.0
97.0,187.0,83.0,23.0,65.0,25.0,57.0,63.0
185.0,45.0,153.0,35.0,29.0,39.0,11.0,11.0
99.0,185.0,57.0,23.0,171.0,17.0,55.0,19.0
213.0,213.0,251.0,193.0,159.0,15.0,43.0,11.0
17.0,283.0,69.0,57.0,27.0,27.0,11.0,47.0
91.0,45.0,273.0,129.0,19.0,107.0,23.0,25.0
251.0,215.0,237.0,37.0,21.0,9.0,111.0,19.0
999.0,359.0,203.0,29.0,45.0,31.0,11.0,9.0
27.0,361.0,23.0,53.0,11.0,19.0,25.0,49.0
159.0,157.0,21.0,15.0,17.0,11.0,95.0,17.0
53.0,187.0,181.0,23.0,63.0,35.0,47.0,33.0
383.0,33.0,171.0,23.0,39.0,43.0,13.0,41.0
407.0,115.0,21.0,111.0,15.0,9.0,15.0,15.0
1000.0,45.0,31.0,225.0,43.0,13.0,17.0,23.0
137.0,371.0,319.0,57.0,11.0,53.0,105.0,49.0
865.0,45.0,59.0,301.0,85.0,149.0,53.0,25.0
103.0,561.0,147.0,83.0,49.0,35.0,75.0,25.0
241.0,13.0,49.0,11.0,25.0,21.0,11.0,19.0
17.0,191.0,187.0,517.0,47.0,13.0,61.0,15.0
43.0,299.0,837.0,63.0,227.0,69.0,57.0,23.0
59.0,111.0,279.0,19.0,87.0,17.0,71.0,11.0
49.0,9.0,291.0,45.0,55.0,21.0,23.0,11.0
299.0,563.0,377.0,297.0,169.0,129.0,51.0,33.0
43.0,19.0,467.0,45.0,95.0,41.0,43.0,55.0
13.0,175.0,51.0,51.0,75.0,27.0,15.0,15.0
391.0,241.0,185.0,371.0,97.0,93.0,41.0,9.0
133.0,91.0,105.0,29.0,103.0,49.0,15.0,47.0
265.0,35.0,193.0,33.0,33.0,101.0,27.0,17.0
541.0,123.0,175.0,135.0,27.0,9.0,49.0,17.0
383.0,329.0,35.0,19.0,79.0,143.0,21.0,9.0
87.0,133.0,259.0,27.0,49.0,63.0,13.0,9.0
57.0,67.0,25.0,25.0,23.0,49.0,11.0,29.0
497.0,37.0,501.0,19.0,127.0,39.0,29.0,21.0
35.0,83.0,29.0,169.0,11.0,29.0,9.0,39.0
305.0,45.0,561.0,67.0,357.0,41.0,11.0,19.0
75.0,129.0,123.0,9.0,81.0,11.0,9.0,17.0
831.0,309.0,13.0,245.0,27.0,13.0,11.0,21.0
31.0,91.0,23.0,43.0,39.0,121.0,41.0,19.0
151.0,47.0,23.0,31.0,93.0,23.0,9.0,17.0
65.0,65.0,65.0,77.0,13.0,11.0,59.0,11.0
259.0,53.0,219.0,65.0,11.0,39.0,33.0,15.0
475.0,25.0,21.0,19.0,103.0,29.0,11.0,27.0
297.0,169.0,93.0,29.0,41.0,175.0,47.0,11.0
261.0,361.0,115.0,255.0,27.0,151.0,109.0,15.0
363.0,691.0,119.0,35.0,243.0,29.0,89.0,11.0
81.0,133.0,69.0,113.0,103.0,19.0,89.0,41.0
609.0,583.0,287.0,101.0,115.0,43.0,11.0,25.0
179.0,109.0,25.0,9.0,121.0,13.0,95.0,9.0
71.0,135.0,43.0,13.0,109.0,123.0,41.0,11.0
177.0,217.0,89.0,81.0,169.0,13.0,11.0,39.0
51.0,221.0,33.0,23.0,9.0,21.0,9.0,33.0
63.0,63.0,113.0,67.0,77.0,9.0,91.0,57.0
211.0,81.0,367.0,143.0,271.0,11.0,271.0,21.0
241.0,437.0,375.0,269.0,141.0,35.0,19.0,33.0
235.0,121.0,19.0,243.0,57.0,29.0,27.0,15.0
319.0,89.0,247.0,25.0,17.0,25.0,129.0,15.0
31.0,9.0,119.0,25.0,17.0,31.0,13.0,37.0
247.0,173.0,135.0,93.0,17.0,35.0,51.0,23.0
801.0,49.0,19.0,19.0,141.0,51.0,113.0,17.0
511.0,123.0,57.0,195.0,117.0,79.0,17.0,29.0
43.0,217.0,29.0,61.0,41.0,17.0,61.0,31.0
93.0,339.0,357.0,105.0,27.0,37.0,11.0,13.0
19.0,73.0,177.0,9.0,75.0,129.0,15.0,23.0
57.0,123.0,269.0,425.0,107.0,9.0,13.0,13.0
237.0,145.0,31.0,49.0,23.0,81.0,15.0,15.0
39.0,487.0,203.0,53.0,15.0,47.0,45.0,23.0
41.0,297.0,115.0,175.0,25.0,69.0,25.0,47.0
35.0,509.0,145.0,139.0,13.0,17.0,67.0,9.0
37.0,223.0,29.0,137.0,87.0,61.0,9.0,9.0
401.0,101.0,197.0,137.0,33.0,63.0,15.0,51.0
133.0,99.0,53.0,323.0,17.0,19.0,67.0,55.0
129.0,35.0,363.0,29.0,9.0,83.0,23.0,17.0
193.0,121.0,285.0,229.0,71.0,51.0,43.0,35.0
357.0,13.0,51.0,33.0,67.0,21.0,13.0,17.0
225.0,95.0,97.0,161.0,55.0,25.0,27.0,17.0
465.0,9.0,115.0,11.0,23.0,15.0,11.0,69.0
485.0,377.0,39.0,15.0,15.0,101.0,27.0,15.0
289.0,33.0,137.0,17.0,197.0,101.0,71.0,31.0
105.0,11.0,89.0,181.0,33.0,123.0,19.0,9.0
357.0,29.0,113.0,225.0,15.0,11.0,29.0,9.0
61.0,123.0,675.0,137.0,223.0,41.0,129.0,29.0
223.0,187.0,35.0,85.0,25.0,13.0,9.0,9.0
215.0,41.0,171.0,17.0,49.0,53.0,49.0,41.0
41.0,17.0,25.0,49.0,67.0,35.0,21.0,29.0
107.0,681.0,29.0,407.0,65.0,21.0,17.0,43.0
433.0,207.0,147.0,13.0,21.0,9.0,21.0,69.0
99.0,29.0,17.0,15.0,191.0,21.0,51.0,11.0
251.0,455.0,15.0,83.0,19.0,95.0,11.0,19.0
55.0,65.0,345.0,31.0,199.0,105.0,11.0,9.0
65.0,69.0,103.0,119.0,35.0,41.0,63.0,85.0
95.0,153.0,199.0,155.0,147.0,89.0,9.0,15.0
81.0,601.0,45.0,305.0,15.0,31.0,15.0,27.0
211.0,45.0,17.0,13.0,67.0,89.0,15.0,69.0
49.0,687.0,61.0,53.0,45.0,71.0,17.0,55.0
47.0,911.0,63.0,21.0,63.0,17.0,33.0,25.0
381.0,85.0,399.0,81.0,9.0,37.0,23.0,57.0
367.0,21.0,27.0,181.0,57.0,13.0,15.0,17.0
21.0,71.0,305.0,95.0,53.0,49.0,23.0,11.0
313.0,157.0,161.0,117.0,45.0,87.0,15.0,31.0
461.0,159.0,71.0,41.0,55.0,17.0,43.0,15.0
41.0,33.0,19.0,51.0,71.0,55.0,43.0,33.0
15.0,25.0,39.0,101.0,35.0,19.0,15.0,37.0
261.0,137.0,181.0,453.0,133.0,59.0,41.0,21.0
97.0,89.0,287.0,119.0,227.0,63.0,13.0,69.0
251.0,27.0,35.0,15.0,31.0,33.0,19.0,21.0
25.0,21.0,19.0,55.0,103.0,19.0,29.0,27.0
109.0,483.0,89.0,87.0,449.0,63.0,37.0,13.0
123.0,347.0,165.0,111.0,111.0,57.0,43.0,69.0
61.0,207.0,159.0,37.0,159.0,103.0,31.0,25.0
1000.0,473.0,41.0,163.0,51.0,67.0,11.0,13.0
215.0,545.0,25.0,65.0,15.0,31.0,51.0,31.0
1000.0,83.0,15.0,19.0,127.0,9.0,11.0,55.0
333.0,23.0,31.0,61.0,13.0,13.0,13.0,17.0
219.0,137.0,225.0,77.0,47.0,21.0,51.0,27.0
207.0,179.0,851.0,17.0,31.0,59.0,43.0,11.0
63.0,45.0,31.0,35.0,27.0,27.0,11.0,77.0
163.0,593.0,45.0,115.0,75.0,39.0,15.0,45.0
41.0,145.0,257.0,147.0,29.0,191.0,41.0,19.0
389.0,301.0,115.0,27.0,13.0,17.0,49.0,31.0
437.0,27.0,149.0,119.0,13.0,73.0,19.0,45.0
655.0,101.0,19.0,25.0,29.0,23.0,23.0,27.0
71.0,67.0,23.0,19.0,13.0,19.0,15.0,37.0
81.0,37.0,275.0,135.0,33.0,13.0,33.0,9.0
37.0,89.0,119.0,137.0,39.0,101.0,73.0,37.0
99.0,69.0,177.0,63.0,9.0,171.0,23.0,25.0
573.0,147.0,163.0,69.0,231.0,27.0,11.0,25.0
119.0,251.0,301.0,21.0,57.0,65.0,13.0,25.0
875.0,259.0,45.0,45.0,17.0,11.0,41.0,31.0
663.0,157.0,287.0,19.0,91.0,41.0,23.0,39.0
841.0,29.0,77.0,15.0,97.0,9.0,59.0,21.0
55.0,37.0,117.0,85.0,9.0,33.0,83.0,25.0
41.0,39.0,249.0,331.0,105.0,19.0,69.0,39.0
1000.0,189.0,283.0,19.0,91.0,11.0,39.0,19.0
853.0,433.0,93.0,61.0,45.0,27.0,15.0,49.0
29.0,397.0,127.0,471.0,161.0,51.0,37.0,13.0
417.0,37.0,201.0,31.0,93.0,19.0,19.0,13.0
297.0,29.0,97.0,55.0,15.0,35.0,97.0,31.0
137.0,97.0,593.0,17.0,11.0,9.0,23.0,35.0
247.0,333.0,53.0,249.0,15.0,21.0,105.0,9.0
73.0,339.0,43.0,119.0,29.0,39.0,25.0,19.0
45.0,181.0,105.0,83.0,37.0,15.0,9.0,71.0
573.0,85.0,67.0,19.0,93.0,61.0,17.0,73.0
61.0,43.0,67.0,95.0,11.0,15.0,29.0,9.0
381.0,287.0,221.0,13.0,27.0,19.0,123.0,53.0
39.0,29.0,45.0,93.0,51.0,59.0,9.0,19.0
217.0,43.0,57.0,45.0,31.0,31.0,17.0,39.0
391.0,339.0,47.0,13.0,19.0,15.0,101.0,9.0
657.0,211.0,17.0,263.0,27.0,125.0,9.0,17.0
53.0,247.0,27.0,53.0,99.0,89.0,9.0,9.0
163.0,69.0,41.0,143.0,69.0,83.0,25.0,29.0
257.0,45.0,355.0,583.0,65.0,61.0,9.0,37.0
153.0,17.0,337.0,109.0,11.0,63.0,33.0,11.0
281.0,373.0,435.0,47.0,17.0,45.0,31.0,17.0
109.0,259.0,21.0,13.0,9.0,23.0,15.0,9.0
191.0,177.0,63.0,47.0,13.0,11.0,11.0,67.0
233.0,47.0,55.0,11.0,69.0,15.0,27.0,15.0
277.0,121.0,13.0,981.0,63.0,27.0,15.0,29.0
199.0,367.0,17.0,35.0,201.0,243.0,77.0,55.0
131.0,185.0,241.0,75.0,25.0,39.0,75.0,11.0
155.0,217.0,83.0,29.0,9.0,105.0,55.0,25.0
177.0,55.0,147.0,59.0,135.0,11.0,27.0,13.0
287.0,265.0,159.0,181.0,173.0,29.0,11.0,53.0
1000.0,91.0,743.0,33.0,53.0,91.0,49.0,11.0
69.0,433.0,211.0,163.0,197.0,13.0,23.0,23.0
487.0,69.0,503.0,93.0,43.0,25.0,35.0,15.0
491.0,25.0,273.0,37.0,47.0,83.0,15.0,9.0
459.0,95.0,43.0,45.0,47.0,83.0,75.0,143.0
493.0,121.0,511.0,37.0,49.0,17.0,41.0,19.0
19.0,57.0,161.0,157.0,71.0,25.0,31.0,17.0
79.0,31.0,197.0,213.0,19.0,37.0,9.0,19.0
433.0,223.0,53.0,17.0,13.0,21.0,13.0,35.0
161.0,57.0,245.0,43.0,79.0,59.0,75.0,11.0
445.0,365.0,139.0,395.0,31.0,13.0,13.0,21.0
157.0,115.0,361.0,173.0,25.0,81.0,21.0,29.0
213.0,137.0,123.0,89.0,83.0,65.0,67.0,17.0
249.0,203.0,301.0,35.0,35.0,29.0,11.0,9.0
179.0,97.0,77.0,25.0,11.0,23.0,11.0,13.0
729.0,147.0,55.0,19.0,89.0,25.0,181.0,55.0
265.0,37.0,115.0,129.0,229.0,113.0,9.0,13.0
27.0,103.0,131.0,65.0,141.0,13.0,11.0,15.0
101.0,1000.0,115.0,65.0,87.0,225.0,37.0,31.0
53.0,143.0,253.0,35.0,85.0,77.0,11.0,23.0
29.0,435.0,239.0,17.0,119.0,23.0,61.0,15.0
225.0,311.0,245.0,163.0,71.0,25.0,69.0,39.0
41.0,17.0,11.0,19.0,13.0,69.0,27.0,19.0
429.0,261.0,45.0,653.0,21.0,55.0,9.0,65.0
141.0,329.0,93.0,33.0,177.0,21.0,11.0,17.0
143.0,121.0,71.0,315.0,23.0,11.0,53.0,13.0
189.0,763.0,49.0,15.0,57.0,133.0,57.0,49.0
351.0,33.0,41.0,275.0,15.0,19.0,19.0,23.0
159.0,91.0,141.0,29.0,127.0,13.0,77.0,151.0
27.0,21.0,275.0,91.0,55.0,225.0,21.0,9.0
353.0,105.0,241.0,37.0,15.0,17.0,47.0,21.0
163.0,29.0,63.0,39.0,193.0,21.0,17.0,13.0
237.0,105.0,9.0,29.0,67.0,15.0,37.0,9.0
19.0,11.0,97.0,105.0,13.0,15.0,17.0,9.0
355.0,735.0,191.0,113.0,139.0,83.0,9.0,71.0
47.0,27.0,15.0,35.0,29.0,9.0,207.0,35.0
691.0,27.0,23.0,103.0,53.0,165.0,9.0,11.0
155.0,9.0,55.0,41.0,13.0,43.0,19.0,15.0
83.0,161.0,235.0,25.0,171.0,35.0,49.0,11.0
465.0,57.0,145.0,85.0,89.0,17.0,13.0,15.0
243.0,541.0,341.0,211.0,11.0,15.0,91.0,11.0
389.0,73.0,55.0,15.0,13.0,77.0,37.0,11.0
187.0,109.0,9.0,121.0,13.0,75.0,17.0,15.0
17.0,107.0,55.0,39.0,57.0,89.0,41.0,61.0
195.0,19.0,135.0,129.0,93.0,31.0,9.0,75.0
607.0,17.0,69.0,719.0,23.0,25.0,53.0,29.0
367.0,257.0,159.0,197.0,179.0,23.0,41.0,51.0
35.0,35.0,153.0,49.0,69.0,63.0,81.0,21.0
187.0,889.0,39.0,25.0,43.0,97.0,69.0,11.0
451.0,35.0,29.0,19.0,53.0,105.0,73.0,17.0
167.0,139.0,65.0,139.0,143.0,67.0,65.0,13.0
15.0,121.0,57.0,163.0,15.0,253.0,11.0,33.0
21.0,143.0,589.0,19.0,21.0,31.0,23.0,11.0
47.0,195.0,79.0,33.0,161.0,15.0,49.0,11.0
37.0,33.0,111.0,91.0,31.0,35.0,59.0,11.0
39.0,147.0,109.0,27.0,43.0,17.0,45.0,9.0
145.0,31.0,281.0,155.0,133.0,9.0,13.0,17.0
169.0,31.0,347.0,253.0,249.0,17.0,17.0,17.0
263.0,139.0,193.0,13.0,11.0,67.0,55.0,55.0
543.0,81.0,43.0,115.0,49.0,21.0,21.0,41.0
1000.0,141.0,291.0,35.0,13.0,33.0,9.0,15.0
67.0,423.0,21.0,367.0,229.0,93.0,75.0,11.0
367.0,25.0,197.0,371.0,9.0,9.0,11.0,13.0
103.0,369.0,13.0,49.0,115.0,51.0,67.0,13.0
55.0,861.0,309.0,121.0,101.0,37.0,37.0,9.0
989.0,11.0,99.0,17.0,71.0,43.0,23.0,23.0
287.0,79.0,123.0,15.0,11.0,21.0,15.0,15.0
125.0,1000.0,227.0,39.0,15.0,11.0,23.0,45.0
195.0,201.0,113.0,21.0,15.0,21.0,15.0,45.0
201.0,471.0,33.0,403.0,9.0,127.0,31.0,11.0
279.0,61.0,41.0,67.0,17.0,159.0,43.0,17.0
939.0,229.0,263.0,35.0,87.0,11.0,9.0,57.0
289.0,215.0,379.0,31.0,127.0,135.0,17.0,13.0
31.0,43.0,45.0,395.0,41.0,15.0,85.0,9.0
149.0,67.0,117.0,443.0,41.0,21.0,121.0,31.0
341.0,39.0,29.0,137.0,131.0,75.0,13.0,11.0
583.0,119.0,61.0,13.0,63.0,9.0,21.0,9.0
265.0,13.0,13.0,125.0,63.0,27.0,95.0,9.0
483.0,133.0,287.0,175.0,21.0,49.0,47.0,17.0
33.0,35.0,95.0,31.0,27.0,11.0,71.0,39.0
221.0,23.0,11.0,21.0,121.0,31.0,113.0,53.0
759.0,277.0,485.0,49.0,175.0,55.0,21.0,17.0
67.0,399.0,25.0,147.0,95.0,117.0,73.0,53.0
81.0,703.0,39.0,109.0,11.0,87.0,35.0,21.0
161.0,247.0,41.0,19.0,165.0,11.0,11.0,53.0
439.0,49.0,363.0,15.0,13.0,21.0,61.0,29.0
247.0,193.0,47.0,29.0,15.0,145.0,35.0,13.0
639.0,21.0,77.0,15.0,9.0,17.0,85.0,17.0
199.0,95.0,67.0,21.0,29.0,59.0,33.0,13.0
223.0,31.0,41.0,119.0,97.0,141.0,17.0,11.0
225.0,75.0,155.0,211.0,49.0,23.0,9.0,35.0
149.0,733.0,123.0,29.0,257.0,69.0,83.0,23.0
65.0,731.0,167.0,25.0,63.0,27.0,9.0,43.0
353.0,141.0,93.0,309.0,9.0,31.0,15.0,35.0
509.0,19.0,137.0,129.0,81.0,109.0,27.0,29.0
127.0,1000.0,423.0,19.0,85.0,95.0,9.0,13.0
261.0,55.0,83.0,51.0,111.0,87.0,75.0,9.0
105.0,97.0,27.0,21.0,101.0,91.0,61.0,11.0
273.0,313.0,13.0,33.0,11.0,113.0,25.0,19.0
93.0,245.0,49.0,29.0,189.0,81.0,9.0,45.0
299.0,543.0,43.0,11.0,35.0,69.0,21.0,111.0
51.0,731.0,33.0,31.0,71.0,93.0,87.0,35.0
33.0,113.0,27.0,27.0,9.0,27.0,9.0,35.0
95.0,47.0,75.0,21.0,115.0,35.0,25.0,13.0
383.0,125.0,13.0,45.0,13.0,9.0,25.0,11.0
125.0,321.0,165.0,25.0,171.0,31.0,21.0,9.0
43.0,17.0,237.0,9.0,23.0,89.0,29.0,17.0
19.0,407.0,37.0,113.0,53.0,61.0,27.0,53.0
143.0,637.0,49.0,129.0,119.0,9.0,37.0,23.0
59.0,223.0,599.0,9.0,37.0,21.0,45.0,33.0
49.0,191.0,445.0,83.0,131.0,37.0,49.0,13.0
275.0,149.0,81.0,101.0,87.0,101.0,11.0,9.0
21.0,47.0,195.0,33.0,77.0,17.0,21.0,15.0
103.0,61.0,25.0,31.0,25.0,63.0,9.0,37.0
151.0,15.0,95.0,21.0,131.0,67.0,13.0,53.0
355.0,31.0,27.0,53.0,49.0,35.0,17.0,51.0
43.0,217.0,159.0,127.0,117.0,57.0,47.0,9.0
59.0,85.0,11.0,23.0,83.0,221.0,15.0,11.0
249.0,87.0,501.0,211.0,13.0,47.0,9.0,43.0
111.0,93.0,343.0,579.0,99.0,55.0,25.0,23.0
45.0,37.0,19.0,109.0,23.0,43.0,61.0,15.0
573.0,43.0,289.0,61.0,21.0,9.0,11.0,103.0
427.0,25.0,87.0,11.0,31.0,81.0,15.0,23.0
485.0,161.0,157.0,49.0,23.0,103.0,17.0,15.0
471.0,163.0,451.0,35.0,267.0,9.0,19.0,9.0
43.0,405.0,13.0,137.0,263.0,37.0,27.0,13.0
585.0,155.0,111.0,47.0,17.0,17.0,11.0,9.0
75.0,321.0,13.0,93.0,53.0,17.0,9.0,13.0
969.0,55.0,43.0,47.0,75.0,125.0,119.0,15.0
81.0,265.0,485.0,209.0,17.0,115.0,69.0,75.0
277.0,25.0,67.0,49.0,37.0,43.0,109.0,13.0
999.0,227.0,51.0,37.0,25.0,49.0,23.0,9.0
97.0,397.0,153.0,161.0,87.0,89.0,47.0,25.0
521.0,53.0,475.0,461.0,219.0,165.0,17.0,9.0
337.0,67.0,29.0,47.0,23.0,13.0,51.0,33.0
171.0,61.0,11.0,303.0,31.0,13.0,9.0,17.0
183.0,33.0,25.0,21.0,169.0,133.0,85.0,17.0
153.0,19.0,25.0,15.0,15.0,79.0,11.0,19.0
1000.0,49.0,61.0,19.0,113.0,11.0,29.0,9.0
27.0,73.0,15.0,363.0,37.0,35.0,21.0,13.0
11.0,125.0,153.0,17.0,129.0,11.0,9.0,13.0
125.0,39.0,79.0,51.0,181.0,29.0,115.0,13.0
111.0,57.0,71.0,9.0,111.0,37.0,13.0,11.0
347.0,63.0,99.0,21.0,75.0,27.0,47.0,23.0
65.0,343.0,237.0,49.0,9.0,13.0,13.0,91.0
185.0,27.0,23.0,45.0,139.0,147.0,23.0,35.0
83.0,39.0,131.0,97.0,15.0,109.0,15.0,11.0
245.0,181.0,163.0,53.0,135.0,19.0,27.0,17.0
1000.0,173.0,275.0,9.0,81.0,57.0,9.0,11.0
403.0,29.0,31.0,367.0,165.0,147.0,163.0,11.0
501.0,39.0,19.0,365.0,11.0,9.0,29.0,97.0
43.0,191.0,133.0,11.0,9.0,15.0,75.0,41.0
247.0,51.0,23.0,273.0,81.0,9.0,13.0,9.0
323.0,33.0,45.0,295.0,407.0,13.0,25.0,11.0
255.0,149.0,109.0,13.0,23.0,95.0,99.0,39.0
267.0,475.0,65.0,139.0,27.0,23.0,29.0,19.0
545.0,57.0,41.0,155.0,55.0,31.0,55.0,9.0
515.0,35.0,145.0,127.0,81.0,19.0,23.0,17.0
39.0,111.0,17.0,25.0,17.0,11.0,169.0,9.0
157.0,79.0,237.0,223.0,223.0,19.0,11.0,9.0
309.0,91.0,297.0,253.0,27.0,59.0,77.0,21.0
25.0,349.0,443.0,107.0,147.0,43.0,11.0,15.0
71.0,87.0,13.0,17.0,113.0,19.0,13.0,15.0
131.0,45.0,41.0,25.0,15.0,45.0,53.0,71.0
595.0,125.0,77.0,111.0,159.0,9.0,13.0,21.0
17.0,29.0,109.0,33.0,23.0,31.0,11.0,23.0
249.0,69.0,341.0,409.0,29.0,123.0,21.0,33.0
393.0,53.0,313.0,165.0,53.0,53.0,11.0,9.0
67.0,43.0,43.0,13.0,41.0,37.0,45.0,23.0
13.0,249.0,143.0,15.0,205.0,11.0,37.0,31.0
203.0,269.0,13.0,39.0,29.0,51.0,11.0,33.0
41.0,21.0,27.0,211.0,99.0,67.0,31.0,9.0
907.0,323.0,89.0,25.0,89.0,21.0,15.0,13.0
179.0,97.0,213.0,77.0,201.0,35.0,11.0,27.0
853.0,583.0,191.0,253.0,31.0,25.0,89.0,11.0
29.0,245.0,81.0,155.0,15.0,41.0,37.0,9.0
313.0,277.0,55.0,89.0,13.0,89.0,71.0,11.0
107.0,49.0,29.0,143.0,41.0,213.0,41.0,45.0
45.0,475.0,71.0,21.0,201.0,9.0,17.0,21.0
35.0,85.0,209.0,29.0,81.0,13.0,11.0,69.0
87.0,21.0,167.0,45.0,25.0,11.0,153.0,19.0
31.0,387.0,51.0,387.0,73.0,17.0,31.0,29.0
