165.0,79.0,213.0,317.0,143.0,13.0,9.0,9
133.0,35.0,149.0,11.0,303.0,15.0,61.0,11
1000.0,69.0,165.0,253.0,9.0,35.0,11.0,21
217.0,317.0,893.0,153.0,11.0,35.0,63.0,11
31.0,191.0,145.0,153.0,137.0,13.0,11.0,25
205.0,35.0,197.0,141.0,31.0,25.0,9.0,41
115.0,145.0,19.0,65.0,285.0,209.0,15.0,13
491.0,647.0,57.0,41.0,17.0,45.0,89.0,25
79.0,535.0,89.0,179.0,101.0,61.0,77.0,41
107.0,669.0,183.0,35.0,83.0,93.0,9.0,11
209.0,1000.0,41.0,13.0,19.0,23.0,55.0,141
33.0,807.0,119.0,81.0,277.0,59.0,59.0,13
183.0,19.0,75.0,607.0,363.0,105.0,11.0,9
33.0,457.0,73.0,73.0,53.0,13.0,17.0,27
175.0,55.0,129.0,179.0,109.0,71.0,105.0,9
203.0,29.0,41.0,397.0,59.0,31.0,17.0,35
19.0,397.0,31.0,89.0,283.0,171.0,17.0,13
61.0,37.0,43.0,61.0,19.0,89.0,11.0,11
193.0,307.0,109.0,11.0,261.0,111.0,19.0,75
435.0,17.0,265.0,247.0,15.0,9.0,45.0,21
167.0,447.0,35.0,143.0,111.0,41.0,9.0,29
121.0,199.0,31.0,291.0,67.0,43.0,159.0,61
185.0,41.0,31.0,33.0,153.0,11.0,61.0,15
107.0,241.0,453.0,17.0,17.0,37.0,61.0,121
27.0,31.0,125.0,15.0,23.0,85.0,43.0,11
77.0,197.0,49.0,27.0,25.0,79.0,41.0,13
395.0,479.0,315.0,25.0,249.0,15.0,67.0,11
1000.0,39.0,73.0,61.0,63.0,41.0,15.0,47
237.0,39.0,43.0,35.0,133.0,15.0,15.0,23
35.0,59.0,25.0,55.0,31.0,9.0,43.0,9
95.0,153.0,93.0,193.0,35.0,141.0,97.0,17
319.0,19.0,415.0,9.0,37.0,53.0,15.0,13
269.0,137.0,481.0,51.0,111.0,15.0,39.0,11
139.0,31.0,123.0,15.0,17.0,33.0,37.0,27
157.0,625.0,129.0,37.0,211.0,11.0,17.0,25
1000.0,223.0,19.0,127.0,11.0,25.0,13.0,13
195.0,29.0,157.0,93.0,145.0,11.0,61.0,11
239.0,539.0,89.0,25.0,53.0,11.0,25.0,65
141.0,117.0,65.0,101.0,99.0,57.0,75.0,19
15.0,205.0,19.0,181.0,43.0,37.0,9.0,13
217.0,59.0,493.0,87.0,41.0,11.0,17.0,39
39.0,107.0,435.0,201.0,135.0,79.0,19.0,15
243.0,33.0,615.0,161.0,255.0,25.0,79.0,59
297.0,303.0,101.0,87.0,25.0,35.0,25.0,13
529.0,225.0,261.0,65.0,33.0,51.0,23.0,15
93.0,25.0,309.0,25.0,33.0,15.0,107.0,13
