0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.381,0.499,0.531,0.538,0.541,0.596,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.4,0.521,0.468,0.555,0.515,0.598,0.578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.446,0.504,0.542,0.531,0.574,0.588,0.587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.446,0.551,0.49,0.554,0.545,0.575,0.538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.471,0.475,0.497,0.536,0.545,0.571,0.587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.471,0.55,0.521,0.552,0.576,0.576,0.597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.446,0.532,0.449,0.549,0.544,0.591,0.576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.45,0.501,0.429,0.547,0.554,0.59,0.598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.483,0.481,0.447,0.56,0.548,0.583,0.585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.386,0.448,0.465,0.486,0.539,0.55,0.572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.446,0.541,0.498,0.547,0.553,0.587,0.593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.417,0.458,0.482,0.566,0.54,0.586,0.593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.381,0.526,0.523,0.536,0.566,0.545,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.466,0.465,0.48,0.556,0.548,0.584,0.54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.477,0.45,0.515,0.545,0.551,0.572,0.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.446,0.525,0.504,0.554,0.522,0.588,0.569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.477,0.518,0.551,0.529,0.565,0.57,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.496,0.439,0.536,0.556,0.556,0.571,0.571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.457,0.517,0.54,0.556,0.534,0.577,0.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.446,0.476,0.545,0.538,0.544,0.609,0.605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.478,0.454,0.448,0.562,0.562,0.589,0.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.446,0.527,0.51,0.547,0.525,0.588,0.591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.477,0.522,0.536,0.535,0.533,0.594,0.593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.381,0.473,0.49,0.56,0.556,0.607,0.567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.381,0.394,0.459,0.541,0.577,0.567,0.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.466,0.486,0.481,0.536,0.536,0.586,0.571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.478,0.52,0.504,0.548,0.56,0.592,0.543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.446,0.506,0.465,0.549,0.566,0.581,0.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.381,0.532,0.466,0.523,0.547,0.583,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.446,0.496,0.507,0.547,0.548,0.584,0.543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.381,0.546,0.47,0.551,0.564,0.59,0.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.483,0.497,0.516,0.547,0.459,0.59,0.599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.454,0.496,0.49,0.55,0.563,0.595,0.597
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.381,0.519,0.505,0.54,0.549,0.58,0.589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.381,0.529,0.5,0.546,0.547,0.586,0.578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.5,0.436,0.534,0.542,0.554,0.571,0.588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.477,0.494,0.467,0.553,0.559,0.583,0.608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.496,0.536,0.539,0.552,0.537,0.518,0.568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.392,0.511,0.479,0.566,0.555,0.594,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.479,0.465,0.538,0.54,0.559,0.57,0.588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.478,0.533,0.468,0.545,0.556,0.589,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.392,0.512,0.529,0.522,0.561,0.582,0.585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.446,0.461,0.506,0.552,0.508,0.58,0.567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.381,0.417,0.5,0.578,0.508,0.596,0.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.46,0.533,0.476,0.526,0.548,0.556,0.599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.446,0.529,0.544,0.42,0.551,0.583,0.565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.436,0.505,0.445,0.536,0.554,0.582,0.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.381,0.447,0.471,0.547,0.554,0.605,0.596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.446,0.489,0.507,0.504,0.544,0.582,0.589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.451,0.449,0.508,0.544,0.527,0.587,0.572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.478,0.483,0.499,0.523,0.558,0.602,0.588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.381,0.505,0.542,0.574,0.56,0.58,0.606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.436,0.48,0.53,0.537,0.56,0.596,0.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.381,0.514,0.509,0.54,0.556,0.597,0.569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.477,0.526,0.508,0.573,0.559,0.542,0.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.386,0.495,0.435,0.546,0.513,0.566,0.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.46,0.51,0.547,0.543,0.522,0.593,0.58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.446,0.532,0.536,0.569,0.547,0.593,0.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.417,0.507,0.413,0.54,0.528,0.551,0.589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.446,0.529,0.546,0.56,0.552,0.596,0.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.47,0.499,0.53,0.47,0.539,0.543,0.601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.47,0.528,0.491,0.553,0.549,0.57,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.4,0.539,0.532,0.537,0.545,0.597,0.584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.421,0.485,0.45,0.504,0.566,0.574,0.598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.436,0.493,0.503,0.527,0.57,0.565,0.563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.421,0.542,0.537,0.537,0.455,0.581,0.594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.44,0.523,0.494,0.548,0.538,0.572,0.583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.466,0.516,0.493,0.561,0.535,0.584,0.578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.478,0.499,0.521,0.548,0.514,0.588,0.587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.48,0.479,0.527,0.542,0.554,0.593,0.593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.47,0.487,0.484,0.548,0.558,0.558,0.581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.446,0.486,0.451,0.559,0.535,0.575,0.597
