0.0,0.0,0.0,0.0,0.0,0.789,0.789,0.798,0.792,0.796,0.794,0.794,0.792,0.798,0.805
0.0,0.0,0.0,0.0,0.0,0.806,0.796,0.782,0.794,0.794,0.796,0.787,0.793,0.803,0.801
0.0,0.0,0.0,0.0,0.0,0.803,0.803,0.794,0.786,0.787,0.793,0.804,0.793,0.806,0.804
0.0,0.0,0.0,0.0,0.0,0.796,0.796,0.785,0.787,0.783,0.796,0.793,0.799,0.8,0.805
0.0,0.0,0.0,0.0,0.0,0.803,0.803,0.794,0.786,0.787,0.793,0.789,0.796,0.804,0.802
0.0,0.0,0.0,0.0,0.0,0.803,0.796,0.78,0.782,0.797,0.791,0.792,0.797,0.807,0.807
0.0,0.0,0.0,0.0,0.0,0.803,0.802,0.78,0.793,0.794,0.794,0.803,0.794,0.802,0.805
0.0,0.0,0.0,0.0,0.0,0.796,0.789,0.793,0.789,0.791,0.795,0.8,0.791,0.8,0.797
0.0,0.0,0.0,0.0,0.0,0.806,0.796,0.786,0.785,0.789,0.8,0.803,0.788,0.801,0.801
0.0,0.0,0.0,0.0,0.0,0.806,0.796,0.789,0.795,0.794,0.796,0.801,0.793,0.802,0.802
0.0,0.0,0.0,0.0,0.0,0.802,0.796,0.785,0.788,0.787,0.798,0.799,0.79,0.807,0.813
0.0,0.0,0.0,0.0,0.0,0.796,0.796,0.788,0.783,0.785,0.796,0.788,0.795,0.804,0.8
0.0,0.0,0.0,0.0,0.0,0.796,0.802,0.79,0.789,0.79,0.787,0.796,0.798,0.797,0.8
0.0,0.0,0.0,0.0,0.0,0.796,0.794,0.795,0.785,0.803,0.796,0.799,0.796,0.803,0.802
0.0,0.0,0.0,0.0,0.0,0.789,0.789,0.788,0.787,0.782,0.796,0.799,0.793,0.8,0.803
0.0,0.0,0.0,0.0,0.0,0.789,0.789,0.797,0.788,0.794,0.79,0.801,0.801,0.797,0.803
0.0,0.0,0.0,0.0,0.0,0.789,0.802,0.784,0.783,0.791,0.785,0.796,0.789,0.797,0.807
0.0,0.0,0.0,0.0,0.0,0.802,0.789,0.794,0.799,0.795,0.795,0.803,0.789,0.805,0.806
0.0,0.0,0.0,0.0,0.0,0.796,0.789,0.79,0.795,0.801,0.801,0.797,0.796,0.803,0.802
0.0,0.0,0.0,0.0,0.0,0.796,0.802,0.79,0.792,0.795,0.783,0.795,0.799,0.803,0.802
0.0,0.0,0.0,0.0,0.0,0.796,0.796,0.792,0.792,0.8,0.793,0.787,0.795,0.8,0.799
0.0,0.0,0.0,0.0,0.0,0.794,0.789,0.795,0.784,0.793,0.791,0.797,0.793,0.804,0.803
