0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,64.0,25.0,50.0,49.0,54.0,35.0,41.0,31.0,241.0,47.0,25.0,29.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,37.0,20.0,51.0,175.0,68.0,27.0,24.0,89.0,23.0,22.0,28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,21.0,29.0,120.0,43.0,45.0,63.0,60.0,33.0,25.0,41.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,303.0,188.0,21.0,111.0,31.0,43.0,40.0,35.0,23.0,25.0,28.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,291.0,305.0,74.0,64.0,56.0,19.0,20.0,111.0,43.0,45.0,72.0,41.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,366.0,31.0,67.0,39.0,37.0,41.0,98.0,15.0,55.0,44.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,101.0,83.0,52.0,58.0,48.0,104.0,51.0,20.0,24.0,67.0,87.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,33.0,27.0,25.0,147.0,53.0,41.0,133.0,13.0,21.0,21.0,21.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,174.0,43.0,123.0,59.0,93.0,25.0,37.0,98.0,177.0,27.0,31.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,68.0,39.0,29.0,183.0,84.0,23.0,29.0,83.0,39.0,21.0,43.0,27.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,41.0,46.0,52.0,27.0,29.0,49.0,45.0,49.0,32.0,54.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,55.0,23.0,17.0,43.0,23.0,321.0,56.0,49.0,35.0,84.0,107.0,93.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,386.0,23.0,47.0,75.0,38.0,65.0,61.0,25.0,21.0,100.0,37.0,55.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,40.0,35.0,21.0,37.0,27.0,101.0,299.0,65.0,27.0,52.0,37.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,25.0,37.0,31.0,54.0,61.0,25.0,217.0,21.0,21.0,27.0,37.0,128.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,178.0,106.0,91.0,37.0,17.0,59.0,57.0,82.0,53.0,37.0,19.0,177.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,31.0,165.0,85.0,69.0,24.0,40.0,13.0,47.0,69.0,31.0,23.0,267.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,135.0,86.0,15.0,28.0,48.0,25.0,19.0,45.0,36.0,36.0,18.0
