111,35,449,69,63,13,9,11,11,13,11,45,9
531,545,75,21,61,61,103,31,9,11,11,11,9
43,225,217,43,71,11,15,15,17,35,19,13,9
21,261,265,37,19,99,43,69,19,15,13,13,129
373,47,203,139,49,51,31,11,11,11,13,9,13
509,113,99,31,61,9,13,13,9,11,27,15,11
87,127,595,69,13,27,17,11,11,11,17,15,9
447,195,279,89,91,119,57,11,13,29,9,9,13
13,47,41,267,11,9,39,29,13,11,11,9,39
23,61,299,171,113,41,15,13,11,13,15,11,13
19,119,75,97,123,25,19,15,15,23,9,23,9
125,163,1000,139,127,71,43,13,25,21,17,13,13
13,43,399,23,101,129,137,19,19,21,11,9,11
211,19,483,31,11,37,29,65,17,9,27,9,23
513,43,51,331,35,17,45,11,9,9,11,9,11
133,9,19,61,15,17,25,13,37,15,19,11,13
93,359,59,49,85,9,13,9,31,11,49,9,13
209,205,57,37,47,31,45,33,9,9,13,13,9
305,177,39,31,133,17,17,57,15,17,15,15,11
15,11,85,15,15,133,37,11,23,45,9,11,9
33,131,211,205,153,27,35,27,17,19,11,11,9
41,427,205,13,331,89,43,21,23,11,17,13,25
169,61,49,15,117,31,75,21,15,9,15,9,9
41,233,79,25,273,139,101,17,17,33,17,9,11
153,155,31,229,115,157,33,13,11,11,15,15,29
293,243,173,61,41,17,31,11,13,11,13,9,13
471,111,221,9,67,23,69,15,13,11,13,9,15
115,145,59,323,47,9,21,17,13,11,9,15,9
789,57,731,85,271,69,73,35,23,31,17,11,11
397,409,107,135,13,57,47,9,17,11,17,11,15
247,385,21,97,111,69,19,23,13,9,13,23,13
63,149,107,193,35,17,13,25,9,19,33,9,31
27,15,39,89,37,27,125,29,17,21,13,11,19
189,395,23,15,101,11,31,55,13,29,13,9,25
303,469,275,13,27,161,19,11,13,11,11,9,17
299,149,57,111,259,73,11,41,11,13,13,11,13
229,61,513,185,205,31,51,13,21,13,13,9,9
887,187,61,17,47,69,77,17,17,19,13,9,11
333,65,27,25,27,51,63,27,35,25,9,23,11
787,57,237,97,35,115,325,11,19,9,11,17,11
103,29,209,133,99,19,51,29,37,41,29,11,11
585,69,111,205,17,17,9,19,13,13,27,11,9
331,159,203,23,33,47,97,11,23,15,59,21,15
199,87,69,217,279,21,37,15,11,15,11,9,9
27,293,157,15,13,41,25,61,19,17,9,11,9
117,75,175,23,197,19,11,9,9,11,9,9,13
59,91,11,149,11,11,15,33,13,11,13,13,9
37,781,199,333,243,37,13,17,15,9,9,11,11
29,351,79,247,91,53,19,9,11,15,9,11,9
39,365,249,13,43,89,97,9,41,69,15,11,15
17,285,129,219,179,13,15,17,11,13,15,17,9
219,273,65,47,139,75,27,45,25,17,11,9,25
197,79,65,227,163,57,23,25,11,11,13,11,15
125,65,137,17,13,19,13,17,17,11,15,17,15
53,71,63,57,43,27,95,27,9,13,11,11,11
11,33,39,39,39,63,51,21,13,17,45,19,9
207,83,109,13,69,31,13,69,11,17,11,9,9
179,157,33,153,141,73,67,27,9,25,11,13,11
11,35,73,37,103,87,33,21,9,9,39,15,11
251,187,217,21,27,137,11,19,185,9,11,9,9
121,545,103,47,49,213,21,17,15,9,11,27,15
177,365,45,47,83,175,49,9,29,11,9,11,9
37,323,17,407,165,15,59,21,9,19,35,13,15
49,59,59,241,13,27,29,27,11,21,9,11,9
83,93,55,61,103,13,9,13,37,21,9,9,9
177,59,93,179,37,49,19,17,9,9,15,13,11
21,81,297,17,19,15,9,9,17,13,13,19,9
177,45,101,117,139,17,19,23,11,9,9,15,11
253,763,53,163,217,65,37,13,19,11,27,15,15
31,71,29,173,13,155,15,21,33,11,17,21,9
35,323,65,25,33,13,31,9,23,9,11,11,13
443,67,199,19,75,47,21,33,11,13,13,19,23
447,321,65,95,39,17,27,47,57,37,9,13,21
235,69,13,507,9,213,25,59,9,15,9,11,9
193,115,99,201,9,51,159,13,19,27,13,13,9
363,521,67,241,25,141,13,31,79,13,29,127,27
337,451,41,201,81,11,41,19,11,13,11,9,11
529,133,127,115,15,87,27,11,15,9,13,13,9
67,289,359,203,97,39,31,37,23,19,19,9,17
135,205,231,113,11,59,21,59,21,9,11,9,15
43,25,107,161,39,9,11,9,11,13,11,15,9
443,493,295,151,225,17,45,37,17,9,21,23,11
277,141,11,25,23,19,33,29,15,15,15,15,9
27,53,373,23,197,17,59,21,11,13,15,9,13
315,15,125,31,89,19,9,9,11,11,11,11,13
141,85,1000,245,157,207,19,39,13,33,17,9,9
63,19,201,15,15,15,41,51,9,13,15,27,19
75,105,341,35,33,99,21,9,11,9,15,15,11
363,61,153,285,123,41,17,13,43,15,9,9,107
47,217,27,17,245,19,43,15,35,9,9,21,9
901,607,99,141,23,69,45,23,13,15,35,9,23
101,101,261,269,25,99,21,15,29,9,13,9,11
289,143,173,43,37,21,39,11,47,15,9,15,13
31,25,41,35,81,105,17,39,19,11,9,9,11
151,385,197,29,13,19,19,37,9,15,11,11,9
715,17,35,109,65,13,9,11,13,39,17,13,9
241,69,123,53,19,137,31,23,17,15,13,33,37
189,285,491,51,125,195,9,31,9,11,407,13,13
57,53,37,181,15,23,17,9,13,25,13,11,29
29,589,41,125,31,135,35,13,15,73,15,11,13
