135,31,93,131,13,83,43,9,11,9,9,9,9
37,169,105,11,29,67,47,9,17,9,9,9,9
135,331,81,15,63,69,31,27,9,9,9,9,9
117,37,141,21,9,85,9,9,9,9,9,9,9
77,407,13,51,53,9,43,31,9,9,9,9,9
45,125,25,101,107,13,41,13,15,9,9,9,9
259,107,95,347,19,27,13,13,9,9,9,9,9
77,37,39,343,11,59,11,53,13,9,9,9,9
85,79,481,29,41,69,9,9,9,9,9,9,9
149,539,377,67,9,11,65,9,11,9,9,9,9
487,9,53,11,45,19,13,33,19,9,9,11,9
233,135,123,43,37,49,9,47,9,9,9,9,9
61,267,45,9,13,11,59,11,9,9,9,9,9
487,423,27,263,9,9,13,9,11,9,9,9,9
17,161,9,183,239,75,89,11,11,9,9,9,9
523,39,27,39,35,39,9,9,13,9,9,9,9
51,25,97,87,19,51,81,9,9,9,9,9,9
459,93,155,25,13,77,59,11,9,9,9,9,9
239,241,45,23,207,29,13,11,11,9,9,9,9
315,299,163,43,307,13,55,9,9,9,9,9,9
63,95,29,21,195,19,13,9,11,9,9,9,9
51,73,33,103,17,47,45,15,9,9,9,9,9
237,45,245,333,51,35,23,23,9,9,9,9,9
185,75,37,39,25,61,29,21,13,9,9,9,9
517,79,49,15,105,79,25,57,9,9,9,9,9
21,71,257,113,21,75,57,17,13,9,9,9,9
157,163,179,15,9,119,127,9,9,11,9,9,9
359,13,35,109,17,29,9,9,9,9,9,9,9
105,751,31,177,111,25,9,19,9,9,9,9,9
199,37,77,101,65,13,69,21,11,9,9,9,9
171,435,409,85,63,13,9,17,9,9,9,9,9
21,201,67,17,61,15,19,25,9,9,9,9,9
29,215,347,81,69,11,43,11,11,9,9,9,9
233,21,21,147,47,145,59,31,19,9,9,9,9
47,415,45,37,61,65,15,13,9,9,9,9,9
145,99,107,25,17,91,21,33,9,9,9,9,9
65,721,27,207,23,15,13,13,9,9,9,9,9
285,43,63,37,13,11,105,15,9,9,9,9,9
217,497,9,215,117,21,19,27,9,9,9,9,9
327,159,59,17,19,33,23,19,9,9,9,9,9
1000,45,37,15,11,31,9,9,17,9,9,9,9
35,61,27,125,19,17,11,11,11,9,9,9,9
177,43,73,193,21,15,99,11,19,9,9,9,9
185,211,19,35,19,21,31,25,15,9,9,9,9
39,49,59,19,81,31,9,11,11,9,9,9,9
409,115,117,93,195,19,9,11,9,9,9,9,9
449,163,11,51,59,211,13,47,9,9,9,9,9
89,163,139,19,31,15,15,21,17,9,9,9,11
217,421,23,9,63,57,77,13,11,9,9,9,9
29,53,137,227,111,163,55,11,9,9,9,9,9
59,59,315,179,77,85,47,9,9,9,9,9,9
31,235,13,23,215,61,27,11,11,9,9,9,9
233,91,265,111,11,9,21,31,9,9,9,9,9
87,411,175,13,31,41,25,17,9,9,9,9,9
65,353,109,13,251,27,45,23,11,9,9,9,9
27,265,43,191,133,65,23,9,9,9,9,9,9
53,59,205,65,23,37,47,21,15,9,9,9,9
11,33,103,11,55,95,41,17,13,9,9,9,9
265,163,551,69,17,21,47,15,9,9,9,9,9
513,363,191,27,53,25,85,37,11,9,9,9,11
171,47,111,21,15,105,121,23,9,9,9,9,9
61,99,19,217,25,267,15,37,11,9,9,9,9
101,127,225,19,15,21,37,11,13,9,9,9,9
647,15,181,251,129,31,13,9,11,9,9,9,9
35,75,109,105,15,9,23,27,17,9,9,9,9
855,105,105,137,53,57,9,23,9,9,9,9,9
753,23,35,37,23,11,21,13,15,9,9,9,9
97,235,295,95,21,121,39,13,13,9,9,9,9
775,29,245,255,25,41,25,17,9,9,9,9,9
563,57,17,17,13,279,25,11,11,9,9,9,9
449,37,71,163,411,17,11,11,9,9,9,9,9
235,181,39,125,15,33,11,35,11,9,9,9,9
785,33,39,179,49,201,17,9,13,9,9,9,9
221,53,315,227,19,33,29,9,9,9,9,9,9
189,267,61,33,55,47,9,11,9,9,9,9,9
109,51,21,115,9,41,65,17,9,9,9,9,9
571,81,13,111,21,15,35,23,11,9,9,9,9
83,55,317,19,71,27,29,15,9,9,9,9,9
323,351,133,17,87,103,173,9,9,9,9,9,9
299,99,145,51,15,13,17,11,11,9,9,9,9
319,767,41,257,25,25,39,11,9,9,9,9,9
101,11,59,13,49,41,15,25,9,9,9,9,9
19,99,317,15,115,73,45,11,11,9,9,9,9
275,43,787,91,45,21,13,27,9,9,9,9,9
35,293,31,9,113,69,67,13,11,9,9,9,9
85,437,321,235,43,73,65,9,9,9,9,9,9
227,257,173,243,75,9,9,21,9,9,9,9,9
367,69,51,123,31,169,9,25,15,9,9,9,9
19,55,91,31,41,11,21,13,9,9,9,9,9
37,923,197,17,277,43,15,15,11,9,9,9,9
39,225,121,321,131,55,13,9,11,9,9,9,9
551,33,323,25,109,9,69,13,11,9,9,9,9
17,357,25,125,93,35,11,9,13,9,9,9,9
203,35,99,179,15,21,13,13,11,9,9,9,9
203,259,33,59,35,77,11,11,9,9,9,9,9
57,39,71,91,59,59,15,15,9,9,9,9,9
413,329,229,65,149,77,13,15,11,9,9,9,9
573,921,459,25,109,25,9,13,9,9,9,9,9
67,23,53,85,37,75,31,13,9,9,9,9,9
65,543,101,21,51,59,53,21,11,9,9,9,9
