0.0,0.0,0.804,0.791,0.786,0.783,0.788,0.784,0.788,0.786,0.796,0.791,0.803,0.847,0.848,0.815,0.823,0.837,0.838,0.851
0.0,0.0,0.794,0.79,0.785,0.787,0.783,0.786,0.786,0.797,0.793,0.813,0.799,0.813,0.838,0.813,0.836,0.813,0.85,0.83
0.0,0.0,0.799,0.789,0.791,0.79,0.781,0.789,0.792,0.79,0.794,0.82,0.801,0.831,0.814,0.829,0.851,0.809,0.852,0.838
0.0,0.0,0.786,0.787,0.786,0.783,0.782,0.781,0.78,0.788,0.8,0.802,0.808,0.845,0.821,0.833,0.8,0.804,0.85,0.854
0.0,0.0,0.799,0.794,0.786,0.78,0.785,0.785,0.783,0.793,0.793,0.798,0.809,0.795,0.792,0.822,0.799,0.828,0.799,0.846
0.0,0.0,0.802,0.785,0.787,0.782,0.78,0.782,0.786,0.791,0.819,0.795,0.798,0.833,0.8,0.812,0.807,0.827,0.854,0.928
0.0,0.0,0.799,0.792,0.78,0.783,0.777,0.787,0.788,0.787,0.802,0.807,0.796,0.812,0.809,0.895,0.839,0.858,0.824,0.811
0.0,0.0,0.799,0.793,0.782,0.79,0.778,0.784,0.789,0.793,0.804,0.808,0.804,0.81,0.842,0.816,0.824,0.817,0.842,0.83
0.0,0.0,0.799,0.793,0.785,0.784,0.784,0.791,0.788,0.791,0.792,0.824,0.8,0.813,0.803,0.831,0.814,0.839,0.819,0.816
0.0,0.0,0.801,0.791,0.787,0.781,0.782,0.787,0.793,0.797,0.796,0.799,0.833,0.829,0.871,0.848,0.835,0.837,0.812,0.812
0.0,0.0,0.801,0.794,0.791,0.783,0.779,0.784,0.789,0.792,0.795,0.793,0.799,0.805,0.801,0.815,0.829,0.871,0.826,0.87
0.0,0.0,0.802,0.786,0.788,0.788,0.782,0.782,0.792,0.791,0.798,0.812,0.808,0.804,0.852,0.835,0.877,0.842,0.815,0.82
0.0,0.0,0.799,0.795,0.784,0.785,0.791,0.783,0.796,0.792,0.793,0.799,0.824,0.802,0.831,0.877,0.849,0.86,0.842,0.882
0.0,0.0,0.802,0.786,0.788,0.785,0.785,0.784,0.789,0.786,0.82,0.799,0.794,0.816,0.798,0.828,0.869,0.825,0.926,0.865
0.0,0.0,0.802,0.782,0.786,0.781,0.78,0.784,0.788,0.791,0.791,0.789,0.806,0.809,0.851,0.846,0.88,0.872,0.815,0.849
0.0,0.0,0.799,0.792,0.785,0.784,0.786,0.785,0.785,0.793,0.791,0.796,0.811,0.814,0.809,0.818,0.867,0.816,0.824,0.809
0.0,0.0,0.804,0.788,0.785,0.789,0.786,0.785,0.786,0.789,0.79,0.791,0.821,0.818,0.81,0.858,0.816,0.881,0.809,0.807
0.0,0.0,0.796,0.792,0.789,0.785,0.771,0.79,0.786,0.798,0.79,0.792,0.82,0.818,0.815,0.821,0.799,0.819,0.845,0.84
0.0,0.0,0.794,0.79,0.783,0.78,0.786,0.782,0.784,0.785,0.784,0.81,0.801,0.85,0.788,0.84,0.847,0.823,0.822,0.836
0.0,0.0,0.794,0.794,0.785,0.79,0.777,0.788,0.782,0.789,0.806,0.803,0.816,0.816,0.891,0.812,0.887,0.858,0.882,0.827
0.0,0.0,0.799,0.791,0.777,0.786,0.777,0.782,0.79,0.791,0.804,0.831,0.811,0.857,0.793,0.823,0.815,0.86,0.866,0.82
0.0,0.0,0.802,0.792,0.789,0.78,0.789,0.785,0.785,0.793,0.801,0.798,0.819,0.841,0.816,0.809,0.815,0.81,0.907,0.847
0.0,0.0,0.802,0.786,0.788,0.785,0.787,0.787,0.782,0.797,0.798,0.818,0.81,0.796,0.84,0.873,0.857,0.833,0.848,0.831
0.0,0.0,0.802,0.792,0.782,0.778,0.78,0.784,0.786,0.795,0.798,0.785,0.862,0.791,0.834,0.789,0.85,0.82,0.819,0.941
0.0,0.0,0.799,0.789,0.788,0.786,0.783,0.785,0.789,0.8,0.813,0.801,0.796,0.787,0.796,0.816,0.861,0.807,0.889,0.836
0.0,0.0,0.799,0.791,0.788,0.782,0.777,0.78,0.789,0.78,0.8,0.806,0.837,0.838,0.805,0.811,0.811,0.797,0.818,0.879
0.0,0.0,0.802,0.793,0.792,0.788,0.782,0.783,0.786,0.788,0.791,0.802,0.828,0.802,0.807,0.826,0.799,0.793,0.803,0.832
0.0,0.0,0.802,0.792,0.781,0.785,0.789,0.786,0.791,0.792,0.792,0.793,0.837,0.797,0.823,0.817,0.839,0.806,0.816,0.858
0.0,0.0,0.802,0.792,0.782,0.787,0.783,0.786,0.782,0.797,0.793,0.8,0.8,0.799,0.801,0.881,0.804,0.828,0.863,0.876
0.0,0.0,0.799,0.788,0.779,0.784,0.785,0.788,0.789,0.785,0.803,0.788,0.812,0.805,0.822,0.814,0.81,0.802,0.813,0.831
0.0,0.0,0.798,0.791,0.786,0.785,0.789,0.785,0.778,0.796,0.798,0.806,0.815,0.798,0.833,0.801,0.817,0.847,0.813,0.822
0.0,0.0,0.799,0.791,0.785,0.786,0.775,0.778,0.792,0.788,0.787,0.794,0.806,0.791,0.81,0.861,0.822,0.806,0.805,0.861
0.0,0.0,0.799,0.788,0.788,0.788,0.774,0.78,0.791,0.785,0.792,0.798,0.807,0.804,0.843,0.819,0.904,0.813,0.827,0.859
0.0,0.0,0.798,0.792,0.789,0.788,0.785,0.783,0.788,0.793,0.794,0.797,0.803,0.817,0.807,0.842,0.814,0.87,0.825,0.811
0.0,0.0,0.804,0.787,0.787,0.787,0.786,0.782,0.797,0.795,0.783,0.811,0.792,0.807,0.84,0.819,0.799,0.848,0.835,0.834
0.0,0.0,0.794,0.79,0.787,0.79,0.782,0.784,0.789,0.792,0.79,0.816,0.814,0.808,0.824,0.806,0.819,0.841,0.857,0.827
0.0,0.0,0.802,0.791,0.783,0.789,0.786,0.78,0.792,0.801,0.8,0.797,0.811,0.833,0.857,0.816,0.831,0.821,0.836,0.836
0.0,0.0,0.799,0.785,0.79,0.787,0.782,0.775,0.786,0.791,0.791,0.814,0.817,0.832,0.812,0.818,0.793,0.807,0.817,0.874
0.0,0.0,0.802,0.792,0.787,0.781,0.783,0.786,0.783,0.802,0.791,0.804,0.789,0.807,0.797,0.824,0.845,0.838,0.809,0.833
0.0,0.0,0.802,0.792,0.786,0.792,0.78,0.787,0.784,0.792,0.797,0.8,0.802,0.832,0.801,0.826,0.798,0.888,0.811,0.879
0.0,0.0,0.799,0.793,0.778,0.782,0.784,0.787,0.787,0.795,0.797,0.815,0.795,0.793,0.824,0.833,0.818,0.873,0.885,0.862
0.0,0.0,0.794,0.794,0.784,0.781,0.783,0.78,0.78,0.79,0.79,0.797,0.817,0.804,0.822,0.829,0.821,0.818,0.896,0.834
0.0,0.0,0.802,0.789,0.789,0.784,0.783,0.786,0.785,0.786,0.793,0.792,0.832,0.819,0.795,0.842,0.806,0.796,0.877,0.826
0.0,0.0,0.799,0.786,0.783,0.785,0.783,0.779,0.787,0.786,0.788,0.796,0.808,0.817,0.818,0.828,0.843,0.824,0.825,0.833
