693,527,37,11,31,95,27,15,9,11,9,9,9
23,195,27,201,13,11,91,11,17,9,9,9,9
323,147,13,27,35,17,47,19,17,13,17,11,9
81,441,71,285,177,19,45,27,9,11,9,9,9
51,73,271,109,139,11,21,17,9,17,9,9,9
67,33,43,27,249,65,15,13,19,11,13,9,9
633,41,103,11,271,177,39,19,23,15,9,9,11
313,203,31,61,15,11,69,33,29,9,11,9,9
75,17,141,225,17,85,9,19,11,9,13,9,9
27,107,165,35,105,21,95,9,13,9,9,9,9
145,159,337,47,13,163,9,25,11,11,9,9,9
351,75,627,33,99,15,31,11,11,9,9,11,9
349,183,651,49,67,87,43,9,13,9,9,9,9
105,41,635,79,13,117,13,31,13,9,9,9,9
405,47,75,315,271,69,41,39,15,9,9,9,9
381,41,167,39,113,17,15,15,15,9,9,9,9
25,91,23,147,355,35,25,9,35,9,13,9,9
139,33,11,273,183,11,19,45,39,9,9,9,9
15,109,27,67,9,135,61,11,9,9,13,9,9
265,349,37,29,127,11,55,11,11,9,9,9,9
21,113,193,97,53,115,13,9,13,11,11,9,9
335,351,63,19,39,31,15,11,13,9,9,9,9
1000,55,83,83,11,9,19,23,11,11,9,9,9
187,161,185,25,47,21,9,13,13,9,9,9,9
343,59,169,37,17,43,19,31,9,9,11,11,9
121,161,815,29,45,37,11,9,11,9,9,9,9
33,47,105,31,17,85,29,11,21,11,13,9,9
31,75,483,67,29,47,17,9,9,9,9,9,9
155,67,31,235,13,145,19,9,23,9,9,9,9
61,41,41,11,35,17,151,9,9,9,9,9,9
169,229,531,9,77,79,27,145,33,11,11,9,9
173,187,143,23,9,101,11,9,17,11,9,9,9
37,25,297,257,85,23,39,21,9,13,11,9,9
115,379,49,155,15,29,33,23,11,9,9,9,9
33,123,37,271,61,75,31,41,13,9,9,9,9
427,55,23,61,43,27,19,11,33,9,9,9,9
117,21,203,265,83,291,43,13,13,9,9,9,9
303,75,319,113,45,133,21,27,9,9,9,9,9
17,53,107,145,19,9,33,11,17,9,9,9,9
487,533,29,45,129,35,47,23,9,13,9,9,11
289,343,71,153,13,77,17,11,9,9,9,9,9
35,225,151,109,235,99,45,13,9,13,11,9,9
117,213,109,65,119,29,57,23,9,11,9,9,9
187,355,67,183,15,89,9,37,15,11,13,9,9
443,131,149,503,57,27,119,29,9,15,11,11,9
255,175,489,211,33,53,9,51,19,9,9,11,15
233,183,73,135,477,23,11,19,11,9,9,9,9
493,577,37,139,17,59,53,33,53,9,9,9,11
59,303,171,77,13,9,13,9,11,17,9,9,9
1000,27,119,263,39,141,63,9,13,17,11,9,9
311,45,11,199,19,17,15,15,21,9,11,9,9
209,161,113,261,13,73,123,25,9,9,9,9,9
59,615,455,13,71,9,53,43,19,13,11,9,11
37,33,101,105,67,109,63,53,11,11,9,9,9
281,105,51,11,117,33,15,11,11,11,9,11,13
67,19,15,199,79,53,19,27,35,9,17,9,9
303,19,185,155,151,29,11,35,9,9,9,9,9
199,89,19,15,9,13,19,15,31,11,9,9,9
97,203,21,23,195,49,27,13,17,13,11,9,9
583,335,123,39,43,29,9,69,25,9,9,9,13
293,341,119,337,9,15,9,27,9,9,9,9,9
23,41,79,41,25,11,11,15,15,13,9,9,9
141,903,141,17,149,93,15,9,9,11,9,9,9
85,11,201,135,73,41,13,99,19,9,9,9,9
503,21,33,39,77,23,37,59,13,9,11,9,9
677,53,67,151,23,243,17,33,27,9,11,9,9
167,15,109,117,331,125,13,11,29,9,9,9,9
23,69,55,113,19,11,9,25,9,15,13,11,11
105,289,31,9,85,15,11,109,13,11,9,9,9
19,375,525,35,83,31,9,79,11,13,9,9,9
27,107,43,221,13,23,49,9,9,9,9,9,9
59,389,17,299,15,15,15,13,11,9,9,9,11
137,19,97,113,67,9,23,27,15,9,9,9,9
995,39,305,309,45,15,29,9,9,11,9,9,9
121,375,89,37,33,75,17,19,11,11,9,9,9
115,175,265,445,155,21,77,37,19,9,13,9,9
285,37,121,91,41,155,31,17,9,9,9,9,9
489,35,81,17,11,37,17,9,23,9,11,9,11
17,15,65,309,15,11,75,17,17,13,9,9,9
57,301,35,85,31,19,15,15,9,9,9,9,9
137,131,25,139,55,35,33,49,13,9,9,9,9
363,35,19,19,19,25,19,13,13,19,11,9,9
13,147,251,509,33,35,13,15,9,9,13,9,9
77,299,177,301,27,61,9,21,9,9,9,9,9
563,913,619,383,11,33,39,9,13,9,9,9,9
89,377,145,15,11,51,11,13,17,9,9,9,9
13,131,197,159,47,111,19,9,9,9,13,9,11
219,151,73,131,13,95,99,59,11,9,9,9,9
261,67,19,95,395,19,27,9,13,9,9,9,9
547,185,27,263,15,71,15,21,11,9,9,9,9
35,225,495,131,11,53,35,19,9,9,9,11,11
25,485,19,277,61,97,11,13,9,9,11,9,9
37,25,133,105,77,31,21,25,15,9,9,9,9
121,31,13,173,13,29,29,11,11,9,11,9,13
339,491,157,55,199,15,107,45,9,9,9,9,9
15,149,69,39,91,17,13,9,9,13,9,9,9
197,21,55,251,95,11,15,9,13,9,9,9,9
669,229,17,29,37,59,35,35,9,11,11,9,9
55,53,101,51,15,15,27,19,13,9,9,9,9
519,203,465,21,9,17,39,15,13,9,9,9,11
