415,23,33,397,9,57,25,41,23,13,9,9,9,9,9,9,9,9,9,9,11,11,9,11,9,9,9,9,9,9,9,9,9,15,9,11,9,9,9,11,11,9,9,13,9,9,9,9,9,9
115,99,163,245,349,23,25,9,9,11,11,11,11,9,9,11,9,11,9,9,9,9,11,11,9,9,9,19,9,9,13,9,9,9,9,9,9,9,11,9,9,9,9,9,9,9,9,9,11,9
57,439,105,243,197,61,69,15,17,39,13,9,9,9,11,9,11,11,9,9,9,9,13,9,9,9,9,9,9,9,11,9,9,11,9,9,9,11,9,9,9,11,9,9,9,9,15,9,9,9
153,81,69,149,47,59,23,75,9,9,11,11,9,9,9,13,9,11,9,11,9,9,9,9,15,9,11,9,9,9,9,9,11,9,9,9,13,9,9,9,13,9,9,13,9,9,9,11,11,9
85,83,39,31,85,123,41,37,19,11,23,9,11,13,9,11,15,9,11,9,9,9,9,9,9,11,9,13,11,9,9,9,11,9,9,9,9,9,9,11,9,11,9,9,9,9,9,13,9,9
113,329,145,325,55,19,129,67,25,11,15,9,11,9,13,9,9,11,9,9,9,11,9,9,9,9,9,17,11,11,9,11,9,9,9,9,9,9,9,9,9,9,11,9,13,11,9,9,9,9
349,97,99,53,133,279,67,31,9,21,23,13,9,11,11,9,9,9,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,9,9,11,9,13,9,13,9
207,115,79,115,263,13,17,85,15,37,33,9,9,11,9,9,9,9,9,9,15,9,9,11,9,9,9,9,9,9,9,11,9,9,9,9,9,9,9,13,9,11,11,15,9,11,9,9,11,11
161,29,35,37,109,13,11,9,13,19,13,9,15,17,11,11,9,9,11,9,9,9,9,9,11,9,9,9,11,11,9,9,9,11,9,9,9,9,11,9,9,9,11,9,11,11,9,9,9,11
33,39,13,187,229,37,47,21,13,37,9,17,17,9,9,9,9,11,9,9,9,9,9,13,9,9,11,9,9,11,9,9,11,9,9,9,11,11,9,9,9,9,9,9,9,11,11,9,9,9
113,67,521,189,43,9,61,41,17,9,9,15,9,11,9,11,9,9,11,9,11,9,9,9,11,11,9,9,9,9,11,9,9,9,9,9,11,11,11,9,13,9,9,9,9,11,13,9,11,9
61,185,29,93,199,11,57,13,13,39,19,11,9,11,11,9,11,11,9,9,9,9,9,11,11,9,9,9,9,9,9,9,9,9,9,11,9,13,13,11,15,9,9,11,11,9,9,9,9,9
55,111,55,39,215,11,51,19,43,15,23,9,9,11,9,13,9,9,9,9,11,13,11,9,11,9,15,9,9,9,13,9,9,9,9,9,9,11,9,9,11,9,9,15,9,9,9,9,9,9
163,219,109,23,29,121,13,19,21,13,13,13,9,9,9,13,11,9,9,9,9,9,13,11,9,13,9,9,9,9,9,9,9,9,9,9,11,9,13,9,9,13,9,11,9,9,9,9,11,9
29,91,135,129,13,23,21,27,9,9,9,11,11,11,15,9,11,9,11,9,9,9,9,9,13,11,9,9,11,9,9,13,11,9,11,11,9,9,9,9,9,9,9,9,11,9,9,9,9,9
23,61,63,99,25,19,9,55,45,13,9,11,9,9,15,13,13,9,9,9,13,9,9,11,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,9,11,9,9
31,71,47,17,39,99,27,43,15,9,11,11,9,17,13,9,9,9,9,13,9,9,13,9,9,11,9,9,9,11,11,9,11,9,9,9,9,11,9,9,9,9,9,9,11,11,11,9,9,11
269,263,57,29,37,185,11,9,9,11,9,11,23,9,9,9,9,13,11,13,9,9,11,13,19,9,9,11,9,9,11,9,9,9,13,9,9,9,9,9,9,11,13,9,9,9,11,9,11,11
267,61,147,155,21,77,103,19,19,19,33,9,9,15,9,9,11,11,9,11,9,11,9,9,9,9,9,11,9,9,9,11,11,9,9,11,11,11,9,11,9,9,9,9,9,11,9,9,9,9
103,425,139,119,41,87,37,31,95,9,43,17,11,9,17,9,11,9,9,9,9,9,9,9,9,11,9,13,9,9,9,13,11,9,9,9,9,11,9,9,9,11,9,9,9,9,9,9,15,9
175,287,379,63,121,81,103,11,47,17,9,9,15,11,11,9,11,11,9,9,9,9,9,9,11,9,11,9,9,11,11,9,13,9,9,9,9,9,15,9,9,9,11,9,9,9,9,11,13,9
25,37,65,673,133,9,59,25,39,17,17,15,9,9,9,9,11,9,11,13,9,13,9,13,9,9,9,9,9,9,9,9,9,11,9,9,9,9,9,9,11,9,9,9,9,11,9,11,11,11
309,333,143,107,27,23,71,35,11,15,9,9,11,9,11,11,11,9,9,9,9,11,11,11,9,11,9,9,9,11,9,11,17,9,9,9,9,9,9,9,13,11,9,9,9,9,9,9,9,9
97,79,21,97,43,11,23,21,17,17,11,9,9,11,9,9,9,9,11,9,11,9,9,9,11,11,9,9,9,15,9,13,9,9,9,9,9,9,9,9,11,9,9,9,9,9,9,11,9,9
365,31,65,51,25,41,13,11,13,17,9,9,9,9,11,9,11,9,9,9,9,9,9,9,11,11,9,9,9,9,11,9,9,11,9,9,11,13,9,9,11,9,11,9,9,9,9,9,11,9
45,43,19,625,65,13,9,75,11,61,21,9,11,13,13,11,11,11,9,9,9,11,9,9,9,9,13,9,9,9,9,9,9,11,11,13,9,9,11,9,9,9,9,9,9,9,9,9,11,9
85,21,151,219,109,15,11,29,25,13,11,13,13,11,9,13,9,11,11,9,9,17,11,9,9,9,9,9,9,13,11,9,9,9,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9
259,99,145,69,23,53,13,57,25,11,11,9,9,17,9,9,9,13,9,9,9,9,9,9,11,9,9,9,9,9,11,9,9,9,9,11,9,9,9,9,9,11,9,13,9,9,9,9,11,9
197,167,73,19,43,87,331,27,51,13,11,15,15,9,9,11,13,13,9,9,9,9,9,9,9,9,9,9,11,13,13,9,11,9,9,9,11,9,9,9,9,11,13,9,9,9,9,9,11,9
129,63,75,75,47,9,37,47,19,9,9,13,9,9,9,9,9,9,9,13,9,9,9,11,9,9,9,9,9,9,9,13,11,11,15,9,9,9,11,11,9,9,9,13,9,9,9,9,11,9
155,499,1000,55,51,25,33,87,9,17,11,9,19,13,13,11,9,9,13,9,9,13,11,9,9,9,9,11,11,11,9,9,11,11,9,9,9,9,9,9,11,11,9,11,9,9,11,9,11,13
639,21,549,17,63,151,41,111,65,9,9,21,13,17,9,9,9,9,9,9,9,9,9,13,9,9,9,9,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,11,11,13,9,9,9,9
89,117,43,37,95,83,15,73,17,11,15,9,11,9,11,9,9,11,9,9,9,9,9,9,9,11,9,9,11,9,9,9,11,9,9,11,11,11,9,9,11,9,11,9,9,9,9,9,9,9
13,143,115,29,83,17,19,17,13,11,9,11,9,9,9,13,9,11,9,9,9,9,9,9,9,9,9,9,9,9,11,13,9,9,13,13,9,9,9,11,9,9,9,9,9,9,9,11,9,9
593,233,81,43,95,21,47,15,11,11,9,9,9,9,9,9,11,9,9,15,11,9,11,11,9,9,9,11,9,9,9,9,9,9,9,15,9,9,9,11,9,9,9,9,9,9,9,9,11,9
31,21,41,21,143,53,11,75,45,37,11,9,9,9,9,9,9,11,9,9,15,9,11,9,9,11,9,11,9,9,11,9,9,9,11,9,11,9,9,9,9,11,9,9,9,9,9,9,9,9
297,389,77,23,107,111,11,21,9,13,13,15,19,9,9,9,13,11,9,9,9,9,11,11,11,9,11,9,9,9,9,9,9,13,9,11,11,9,9,9,9,9,9,9,9,11,11,9,9,9
53,45,99,49,21,17,19,31,33,9,11,9,11,9,11,9,9,9,13,9,11,9,9,9,9,9,11,13,11,9,13,9,11,9,13,11,9,11,9,9,9,9,11,9,9,9,11,9,9,11
301,99,23,17,51,11,15,19,13,15,9,15,15,9,9,9,9,9,13,9,15,9,9,9,11,9,15,9,9,9,11,9,9,11,9,11,9,13,13,11,11,9,9,9,9,9,9,9,9,9
137,29,211,301,145,19,21,13,9,21,9,15,15,11,11,9,9,9,9,17,11,11,9,9,9,13,9,9,9,11,9,11,11,9,11,11,9,13,11,9,9,9,9,9,9,9,9,11,9,9
29,111,233,235,399,53,9,11,13,13,9,9,11,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,11,9,9,11,11,9,9,9,11,9,11,9,9,9,9,13
15,69,11,33,35,211,63,13,9,45,13,9,11,11,9,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,17,9,11,13,9,11,9,9,9,9,13,9,9,9,9,11,9,9,9,9
119,47,183,31,17,31,101,11,35,11,11,9,9,9,11,13,13,9,9,9,11,9,9,9,9,9,9,9,9,11,9,11,9,9,11,9,9,11,9,11,9,9,9,9,9,13,9,9,9,9
77,85,773,171,47,9,59,11,29,31,27,9,17,9,9,11,9,9,9,9,9,9,9,9,13,9,9,15,9,9,9,9,9,9,9,9,11,9,9,11,11,9,9,9,9,11,9,9,9,9
475,187,161,9,107,41,57,77,15,11,9,9,9,9,11,11,11,11,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,9,9,9,9,13,13,11,9,9,9,9,9,9,9
41,463,87,43,101,15,33,9,9,11,9,9,11,13,9,9,9,9,13,11,9,9,9,9,9,9,15,9,9,9,9,9,9,9,13,13,11,9,9,9,9,11,9,11,11,9,9,9,9,9
39,117,25,461,13,47,13,9,13,11,9,9,9,9,9,9,9,11,9,9,9,13,9,9,9,9,9,9,9,9,9,9,11,9,11,11,9,9,9,9,9,9,9,9,9,9,11,9,9,9
359,141,267,25,227,25,9,43,9,21,15,11,9,11,9,9,9,9,9,9,9,9,11,9,9,9,11,11,9,9,11,9,9,9,11,11,9,9,9,9,11,9,11,13,9,9,9,11,9,9
