0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.018,0.008,0.163,0.052,0.21,0.302,0.267,0.23,0.254,0.453
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.005,0.003,0.024,0.059,0.131,0.161,0.253,0.187,0.383,0.308,0.541
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.025,0.019,0.049,0.12,0.103,0.179,0.325,0.242,0.532,0.319,0.449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.057,0.031,0.037,0.243,0.069,0.095,0.116,0.239,0.389,0.384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.003,0.052,0.138,0.068,0.2,0.134,0.303,0.107,0.373,0.506,0.399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.002,0.013,0.2,0.185,0.07,0.278,0.299,0.4,0.557,0.398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.039,0.075,0.128,0.035,0.093,0.33,0.212,0.226,0.168,0.504,0.288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.022,0.037,0.058,0.066,0.023,0.34,0.329,0.181,0.538,0.245,0.335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.001,0.004,0.048,0.176,0.091,0.159,0.303,0.253,0.394,0.282,0.288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.007,0.086,0.15,0.246,0.382,0.029,0.151,0.349,0.496,0.301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.008,0.003,0.054,0.053,0.206,0.095,0.276,0.14,0.573,0.237,0.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.086,0.064,0.101,0.106,0.178,0.084,0.389,0.205,0.403,0.491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.053,0.036,0.07,0.056,0.264,0.181,0.407,0.283,0.163,0.487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.017,0.012,0.081,0.071,0.245,0.19,0.379,0.105,0.319,0.199,0.506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.035,0.033,0.082,0.133,0.306,0.206,0.408,0.409,0.553,0.208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.037,0.019,0.067,0.124,0.097,0.052,0.219,0.16,0.377,0.293,0.394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.025,0.026,0.024,0.107,0.087,0.13,0.204,0.405,0.554,0.589,0.416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.012,0.03,0.089,0.018,0.199,0.299,0.288,0.028,0.079,0.429,0.482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.025,0.028,0.015,0.053,0.111,0.168,0.05,0.274,0.117,0.411,0.603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.017,0.027,0.058,0.129,0.051,0.204,0.329,0.423,0.232,0.405,0.512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.013,0.005,0.106,0.043,0.318,0.042,0.252,0.217,0.255,0.63,0.629
